what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.aptana.deploy.ui,1.0.0.1354838688,"com.aptana.deploy.ui",1374531370370
stopped,bundle,com.aptana.documentation,3.0.0.1357569551,"com.aptana.documentation",1374531370370
stopped,bundle,com.aptana.formatter.epl,3.2.0.1341615906,"com.aptana.formatter.epl",1374531370370
stopped,bundle,com.aptana.jira.ui,1.0.0.1358484105,"com.aptana.jira.ui",1374531370370
stopped,bundle,com.aptana.ui,3.1.4.1364002461,"com.aptana.ui",1374531370370
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1374531370404
stopped,bundle,org.eclipse.mylyn.commons.team,0.9.1.v20120412-0100,"org.eclipse.mylyn.commons.team",1374531370404
stopped,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1374531370404
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1374531370404
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1374531370404
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1374531395296
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1374531395298
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1374531395298
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1374531395298
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1374531395298
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1374531395298
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1374531395298
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1374531395298
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1374531395298
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1374531395298
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1374531395298
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1374531395298
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1374531395298
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1374531395298
