what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1374661398249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661400820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661406455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1374661406493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1374661406493
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661407488
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1374661410677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661412878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661415942
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1374661415981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1374661415981
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661416757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661422939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661424083
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661429906
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661429942
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661436645
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661453467
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661453505
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661457117
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661457365
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661457405
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661459764
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661459870
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661460660
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661460762
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661461879
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661462038
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661466266
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661466442
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661466482
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661468678
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1374661470537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661473177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661476412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1374661476452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1374661476452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661478553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661482976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1374661483015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1374661483015
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661483789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661488748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661504772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661505729
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661516570
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1374661522341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661524034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661579167
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661580728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661583249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661585440
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1374661586532
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661594186
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374661594237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661597650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1374661597672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661599081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1374661603650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1374661604868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374661611861
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1374661613660
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1374661615952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661617507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661619711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374661620355
